latitude,longitude
34.102193583942224,-117.7054756779422
34.10492026395568,-117.7105556451378
34.101415218107675,-117.71065652895929
34.10257485564249,-117.71357244269329
34.100739172615604,-117.70384964618208
34.10077065701988,-117.708691386543
34.10461382471963,-117.71240258291036
34.10355559536797,-117.70826757268236
34.10528504849491,-117.71252049609573
34.103829430206844,-117.71361033230708
34.101114511711714,-117.70989436932983
34.1000366190363,-117.70905650443339
34.100985697032954,-117.70844509656585
34.102026975280644,-117.71250405567444
34.106090923599695,-117.71344917662651
34.10324273465703,-117.71350039166705
34.09978880166255,-117.70973315396573
34.10558324288987,-117.70582671449091
34.10479541103464,-117.70662494035041
34.10513694716857,-117.70909639039907
34.101148100851375,-117.71393664603623
34.100772082436585,-117.70804843326744
34.101820911183424,-117.71030532095459
34.102861597339114,-117.7090547954322
34.09964942499226,-117.713181551668
34.100075104687264,-117.71000894537818
34.099984969639436,-117.70661933883287
34.10371436761671,-117.70523548883283
34.10252621947172,-117.70499475569443
34.10172348446044,-117.71169362308272
34.10158867762648,-117.70807266213713
34.10231464111153,-117.70353117731713
34.10292303113633,-117.70945173114967
34.10289644996735,-117.71373395828599
34.10105729794572,-117.70770717002684
34.103740325047646,-117.70905227712225
34.10226664924646,-117.70845964970691
34.103948741502144,-117.70321216054012
34.10299781754604,-117.7064191370089
34.10396216657127,-117.71439687289201
34.10574269372674,-117.70331760160147
34.106632766252574,-117.7064921828473
34.10409079030576,-117.70466991607486
34.105671711991334,-117.71269425167101
34.10212036638815,-117.70774260881517
34.10224513288007,-117.70337786625043
34.10225202771895,-117.70589344941158
34.106209996744546,-117.70372055217287
34.101125266973916,-117.70789514168352
34.104091165447045,-117.70680531103035
34.10094981533805,-117.71214721067807
34.1015063095023,-117.71436629384691
34.10490259351349,-117.70876903080324
34.09992785204301,-117.70677262873004
34.10071283536363,-117.70437677284264
34.10434604236808,-117.71237747276997
34.10264149674892,-117.71284836160714
34.102502920849055,-117.70829624407047
34.10002300512613,-117.70765953114173
34.10447234115728,-117.7078135341183
34.102356255072316,-117.7071731125228
34.10163637887416,-117.71397243450147
34.10267884713889,-117.70869651834049
34.10285754809456,-117.709952783028
34.10294701483666,-117.70771068042369
34.10450373406402,-117.708465487495
34.10531346893391,-117.71103931106934
34.10266259802083,-117.71044600146462
34.1016708708843,-117.7110160236673
34.10500888089742,-117.70493377582154
34.101710113993455,-117.70481910263892
34.10353978769405,-117.70803126929431
34.105485910870726,-117.70798694138632
34.104816016295544,-117.7034961777969
34.10195091596923,-117.71449290247119
34.102630519249345,-117.7055337245761
34.1022510999942,-117.71112895610136
34.10287537753993,-117.71182066385012
34.10340930092834,-117.70723089070798
34.1039871143212,-117.7068547702258
34.10368618438832,-117.70336302455132
34.10492411875832,-117.70666711680242
34.10601472490585,-117.70865032700392
34.105384953849104,-117.70630995212224
34.103122647042575,-117.71071127861424
34.10537928538235,-117.70516635939816
34.10271831339216,-117.7127769210711
34.100379581788026,-117.71261577159397
34.105377007364304,-117.7075049903054
34.10242593886706,-117.71016868428565
34.10293034359348,-117.71368638004058
34.10513542226747,-117.70534085212877
34.104521088181585,-117.70686065687346
34.102920131525465,-117.70673530809925
34.104735848357684,-117.70463603846319
34.101596801105785,-117.7110153499777
34.10525043631308,-117.70899346925779
34.10324872396609,-117.71010702339697
34.105009962550724,-117.70927982554684
34.100577929617614,-117.7046286108965
