latitude,longitude
34.10136696515816,-117.70999559306934
34.106198056100204,-117.70778338800324
34.102088161424575,-117.71016510189651
34.10499362804256,-117.71007340435457
34.10401562003164,-117.70727558806779
34.1045885302914,-117.71448691552871
34.10273365878554,-117.70823619622968
34.10631916248634,-117.70641203465568
34.10449630357346,-117.70720543804622
34.10430674744551,-117.70571529152843
34.101360070808084,-117.70755781295195
34.10168172045126,-117.7064266495175
34.10079823673852,-117.71175211663453
34.104972573331324,-117.71224909764109
34.104432117452816,-117.70901008679024
34.10599751405096,-117.71071659220917
34.09982570364383,-117.71439434195716
34.10644603198716,-117.70397645201976
34.10370271042642,-117.71299565826698
34.10368195536956,-117.71071159803667
34.10591000854204,-117.71109452767361
34.101845819512064,-117.71210848440197
34.09995842621539,-117.7081485595149
34.1034595297106,-117.70434446583604
34.10082862440373,-117.71354656574101
34.10492347055163,-117.70931980432597
34.10264880472924,-117.70452119925375
34.10262928261164,-117.70474694156069
34.106135887536176,-117.70892751083284
34.1044519570329,-117.70907864186933
34.10490302157113,-117.71247897237166
34.10283469745878,-117.70841762346585
34.10474811636102,-117.71015239504312
34.1013673902209,-117.70915241024485
34.10400464981246,-117.71270258436937
34.10346302619563,-117.71161739049101
34.105046014623376,-117.70374367664743
34.10101620212284,-117.71126172495596
34.103616092832965,-117.70872008590185
34.10055660526767,-117.71457527363305
34.10316076110508,-117.7110793859455
34.10664737941524,-117.70689256223477
34.10572400400301,-117.70805059944905
34.10682850410104,-117.71430988848839
34.10450821861213,-117.71212875064987
34.10044998142556,-117.70747137977753
34.102934853698024,-117.70569559038975
34.10301153249241,-117.71001973212334
34.105201568324844,-117.7071434687776
34.10594201927056,-117.71235529150366
34.10522854060069,-117.7128156888453
34.10298266888471,-117.71227465535672
34.10047915229002,-117.71039974370987
34.10165452565498,-117.70969039354718
34.10173366289602,-117.70712531992497
34.102753920729306,-117.71123043311039
34.10643301411792,-117.70975957091566
34.106360056655035,-117.71392715022844
34.10017476991868,-117.71121953363759
34.10097490780538,-117.71395408962398
34.10607662430358,-117.70442111755062
34.100838130524856,-117.70836902286118
34.10546956489636,-117.70776588088107
34.10553855582529,-117.70589750382271
34.10213513315358,-117.70786463059822
34.104367871890354,-117.70789023687675
34.10412773997662,-117.70821121730265
34.10206176833091,-117.7111540350428
34.10029626832372,-117.70650111461492
34.10101169140888,-117.7051226068128
34.100415669895725,-117.71055381613398
34.10035550060239,-117.71148283204845
34.103525393563785,-117.70951027014983
34.10234498502329,-117.71023332015604
34.10260346677878,-117.71135750629374
34.106114377394725,-117.70753234815116
34.10292038190802,-117.70833531273153
34.100501130606986,-117.70915504677566
34.1032628585314,-117.71197485852609
34.10114986382508,-117.71286761595412
34.10450473671988,-117.71017922872105
34.10486491696762,-117.70750892888226
34.10516869684312,-117.71408891077957
34.10443498516474,-117.71212562745748
34.09981730358245,-117.7102941575007
34.10343393199104,-117.70500424674849
34.10405891448261,-117.71210083458014
34.102404138308394,-117.70848980254111
34.10078602949315,-117.706135891745
34.099805829342664,-117.70525578459726
34.10312587179463,-117.71052114959517
34.100161343650356,-117.7101352113912
34.10462437634697,-117.70799711377761
34.10107058559108,-117.7046549063084
34.103602812607036,-117.70896408815508
34.09971381104053,-117.71111987714339
34.100770420522835,-117.70965230043531
34.09980942984542,-117.71277090146184
34.101118891440095,-117.71137519451648
34.100072864856074,-117.70780888386044
