latitude,longitude
34.10077274785211,-117.70722118190012
34.101874,-117.70917557753862
34.102835,-117.710565
34.102482217427635,-117.70960044862873
34.100443,-117.710929
34.096107,-117.711508
34.101542,-117.709005
34.100443,-117.710929
34.096107,-117.711508
34.096107,-117.711508
34.10671676379889,-117.71085634324363
34.101542,-117.709005
34.10284,-117.705536
34.100443,-117.710929
34.10381771302247,-117.708655
34.1004769009823,-117.70622896184663
34.101542,-117.709005
34.103997819828244,-117.709544
34.105763,-117.709846
34.10399412290361,-117.7043645294584
34.099915068057584,-117.7115899896138
34.102835,-117.710565
34.10219719754722,-117.70833698064071
34.103764327571206,-117.711279
34.104634736989325,-117.7064443476535
34.101542,-117.709005
34.102835,-117.710565
34.10198599615038,-117.70795059758754
34.102835,-117.710565
34.105763,-117.709846
34.10668515754612,-117.70999855836136
34.10284,-117.705536
34.096107,-117.711508
34.105763,-117.709846
34.096107,-117.711508
34.096107,-117.711508
34.100443,-117.710929
34.10284,-117.705536
34.10466859921881,-117.71101978151191
34.096107,-117.711508
34.096107,-117.711508
34.102835,-117.710565
34.104909,-117.70727
34.097131,-117.711818
34.105763,-117.709846
34.096107,-117.711508
34.102253735727906,-117.71479768026816
34.10284,-117.705536
34.10284,-117.705536
34.10284,-117.705536
34.097131,-117.711818
34.100443,-117.710929
34.10284,-117.705536
34.10587478220662,-117.706731
34.100443,-117.710929
34.102835,-117.710565
34.10284,-117.705536
34.101542,-117.709005
34.105763,-117.709846
34.100443,-117.710929
34.1044628521719,-117.70873402879484
34.097131,-117.711818
34.105763,-117.709846
34.10088742683398,-117.706731
34.101542,-117.709005
34.10469540715362,-117.70999852613345
34.097131,-117.711818
34.100443,-117.710929
34.105219160630696,-117.70781
34.105763,-117.709846
34.10314973042606,-117.708655
34.10564706829307,-117.7084590236001
34.096107,-117.711508
34.096107,-117.711508
34.10284,-117.705536
34.10284,-117.705536
34.102830389901996,-117.70781
34.10264308382065,-117.71136161299592
34.100443,-117.710929
34.102576524895,-117.7090740390771
34.10607183240126,-117.71099515309787
34.10284,-117.705536
34.10474575937521,-117.71050360218806
34.097131,-117.711818
34.101449166607935,-117.7115960984869
34.102240272099735,-117.708655
34.101542,-117.709005
34.10284,-117.705536
34.101542,-117.709005
34.10179934428388,-117.71229174366678
34.101542,-117.709005
34.102256572235355,-117.70586110954967
34.100443,-117.710929
34.097131,-117.711818
34.10574741285657,-117.70500331597185
34.100443,-117.710929
34.102835,-117.710565
34.102835,-117.710565
34.097131,-117.711818
34.101542,-117.709005
