latitude,longitude
34.105763,-117.709846
34.10379844685122,-117.70593998234565
34.10452268491984,-117.71024193922767
34.101542,-117.709005
34.10378751425214,-117.71236139936521
34.104347674855035,-117.70825943339527
34.10119343698145,-117.70412655254789
34.099843646952124,-117.70374699221962
34.10077015576026,-117.71444272834401
34.106717220192465,-117.71166103612262
34.10496206746412,-117.7032869755769
34.10679581328308,-117.71014293962476
34.097131,-117.711818
34.096107,-117.711508
34.10083769797323,-117.70326464756315
34.096107,-117.711508
34.104576401604525,-117.71301264597051
34.102537971803635,-117.71034419081899
34.10164235625033,-117.71277327984478
34.102484641702915,-117.70631432891442
34.102835,-117.710565
34.10427109358917,-117.70886117396655
34.1026795051102,-117.7114570289207
34.10031440638321,-117.71363304319284
34.10418787312657,-117.71154172160375
34.101542,-117.709005
34.102132757486736,-117.70505300408473
34.097131,-117.711818
34.105019551826594,-117.710486884616
34.09980593202252,-117.70860636074703
34.10686633706022,-117.70373259287156
34.10284,-117.705536
34.10539869455717,-117.71468481707564
34.103528170431716,-117.70681581576785
34.102835,-117.710565
34.103958281015046,-117.70381933201206
34.102399882263526,-117.70949981651141
34.101094899103515,-117.70324927278567
34.10103716074245,-117.71091394407725
34.10132537965403,-117.7047730195726
34.10501773829498,-117.70417729095173
34.10401122178976,-117.70514554420433
34.10068781166007,-117.70947887067783
34.103937779690916,-117.70754882309309
34.10600003068064,-117.70878302488514
34.10416937638845,-117.71424886772336
34.102537831737024,-117.71484845997742
34.106830324165685,-117.70550198193943
34.101542,-117.709005
34.10653561982564,-117.70546020596073
34.096107,-117.70950521176063
34.10492665853672,-117.7112721758366
34.10568910314171,-117.7034491378431
34.10439915215972,-117.71085093226863
34.10409216865206,-117.7063491408
34.10025076474893,-117.7099898341517
34.100443,-117.710929
34.096107,-117.711508
34.100146360795755,-117.7148817891388
34.10284441492691,-117.70386224756435
34.104158923734666,-117.70773759666218
34.10457942955707,-117.71279245516125
34.105763,-117.709846
34.10052877981184,-117.708072355248
34.10112146018429,-117.70964883093278
34.104020472866196,-117.70757675795144
34.10495606203155,-117.70752181693868
34.10576253769165,-117.7120014254045
34.105910726104376,-117.71117437497325
34.105720446697624,-117.70371516881015
34.104842180250415,-117.712117527487
34.10441462720912,-117.70559003650375
34.102835,-117.710565
34.10187009565985,-117.7090624898721
34.10412210125687,-117.70341563694775
34.105763,-117.709846
34.10272692252508,-117.70800667591247
34.101542,-117.709005
34.1033664107763,-117.71225953280114
34.10268015481234,-117.71237009963016
34.101542,-117.709005
34.10182234445426,-117.71421888186812
34.096107,-117.711508
34.100443,-117.710929
34.10635130535152,-117.70771512349793
34.10515041716859,-117.70414433445598
34.100443,-117.710929
34.10295480726162,-117.70829444440218
34.10120560064965,-117.71181460016321
34.10223662900695,-117.70940808422912
34.102271177799715,-117.70931230631099
34.1014088282972,-117.7093923184244
34.101542,-117.709005
34.1043830284358,-117.71423107743205
34.10537368107865,-117.70728148825465
34.101542,-117.709005
34.096107,-117.711508
34.09960710110239,-117.71034255249421
34.104030409663444,-117.70708951370437
34.10037023731218,-117.70522938789522
