latitude,longitude
34.10667689875073,-117.71227344814903
34.10401563513885,-117.71010818163215
34.10657510090065,-117.71104559364376
34.10173401370366,-117.71354493161319
34.10042076524151,-117.71035480924301
34.10073412234952,-117.70877148617876
34.10236022495971,-117.71083329010317
34.10193540810732,-117.71042788289364
34.10541986084652,-117.7101500319003
34.10277515550435,-117.71195010262909
34.101518749437616,-117.71187967712856
34.10146245341406,-117.70868906235593
34.10674547188207,-117.71022937812424
34.10426567157441,-117.70395454541436
34.100642287548965,-117.7069718988352
34.10247652352928,-117.7121352373407
34.09981803201042,-117.71259571476696
34.10600063209962,-117.70981275506014
34.10406530567976,-117.70680116457363
34.09997099490604,-117.70638774387737
34.09974968962943,-117.70790734344264
34.103522275294694,-117.71075975209494
34.10610536680378,-117.70572363143089
34.10205196180088,-117.7032670101873
34.10110700049009,-117.7055859525883
34.10684091514972,-117.71146325765694
34.106644741924775,-117.71375562041797
34.100948025225925,-117.70818350417538
34.106118325598025,-117.70991407878064
34.10008857200294,-117.71247660128638
34.10232552046201,-117.70635888652704
34.10106763568605,-117.71105359006677
34.103969827375956,-117.7096299514048
34.10539258355039,-117.7094572015811
34.10332067234216,-117.70765799435513
34.106862105435226,-117.70545177547136
34.10173438036317,-117.70820847069946
34.10271317108668,-117.71469621525739
34.101475770302734,-117.70612690882517
34.10686430680101,-117.71006676352052
34.10300012463131,-117.70967321674418
34.10525419004485,-117.71078754229777
34.1054300979586,-117.70660947131492
34.10527470201118,-117.70996479250267
34.10524856866433,-117.7058684328405
34.103533510410756,-117.7070327598745
34.103064521278675,-117.71173822166432
34.10219611131043,-117.70666745646018
34.1020349346731,-117.71379988340618
34.10269082873315,-117.71240983658792
34.10339100868366,-117.70668911800844
34.10199460765942,-117.71417524216567
34.10462925447378,-117.70932353313876
34.10428198941384,-117.70768886079698
34.10511187077122,-117.70551362434975
34.10449171210994,-117.70981458574488
34.103184689309586,-117.71095181237135
34.1050583135571,-117.70643915126786
34.103033636202746,-117.7103085901936
34.10385093941289,-117.70524446098361
34.09986932174154,-117.70730159874084
34.10102587736531,-117.70914753387109
34.10471609216477,-117.71475493032723
34.10655803679066,-117.7069160094659
34.10322682756352,-117.70670944712042
34.10349503644474,-117.71305016773339
34.10579246404443,-117.71283581211243
34.10014436779221,-117.71414192927409
34.104245951071555,-117.70806502321919
34.102606822667916,-117.70915040353988
34.1031717976117,-117.71054087861715
34.10321749312015,-117.7113463764635
34.104750245806905,-117.71000049922183
34.105222146895265,-117.71043284272265
34.10624095175357,-117.7119912800956
34.103497944598416,-117.71157961200848
34.103612330871975,-117.70402172550175
34.10047020058898,-117.71318504786194
34.10505724037629,-117.71047474042396
34.10053356110569,-117.70589753347998
34.100235297543755,-117.71015973553854
34.10034000115653,-117.7115584606378
34.10407365050245,-117.70738010343011
34.101989697146514,-117.70622911808768
34.103321442912815,-117.7072298057555
34.10304467613386,-117.71042123034832
34.10077934583034,-117.70849057128737
34.10154633480854,-117.70749505099407
34.10069210219422,-117.7142721679457
34.099681320535375,-117.71138840508918
34.10608072032632,-117.7085585913294
34.101065003595544,-117.70883057462034
34.100984414487264,-117.70763246687225
34.10147481427901,-117.7063121073234
34.103980785756775,-117.71162242178623
34.10287144636235,-117.70662234140016
34.106218483172306,-117.71059081835519
34.105245272902984,-117.70595643492561
34.10638471910579,-117.70694106006061
34.10094001916718,-117.71292213176137
