latitude,longitude
34.10407387208246,-117.70325704155027
34.10322406663115,-117.70771893304443
34.10354315748214,-117.71426167038145
34.10076539200367,-117.71448333031994
34.104745532469884,-117.71033217759988
34.104270268233,-117.71182993125409
34.105037499743204,-117.70603964915927
34.1034241693588,-117.71237574907137
34.09974046112829,-117.7043019775328
34.10606903647448,-117.70927420838437
34.10649692937438,-117.70811770009679
34.10246752686648,-117.7111923434999
34.10181251892186,-117.70686979500542
34.1018532569429,-117.71287488935138
34.10331818848085,-117.71016104920463
34.100802868242006,-117.711764203436
34.1019101192115,-117.7136877576766
34.10268178768251,-117.70668835728914
34.10162973361691,-117.71006505513469
34.10334288258133,-117.71066666982315
34.10330528379716,-117.71332728663636
34.106199391038146,-117.71385580101008
34.10595041325792,-117.71045441544715
34.10464494289441,-117.70559028966099
34.10068105906636,-117.70372108798857
34.1061777141712,-117.70659492200753
34.106292840455055,-117.71166900481757
34.10181982182343,-117.70979821336896
34.101543524942855,-117.71006719825193
34.10468570038941,-117.7141052181845
34.10263120263161,-117.7129486509027
34.10224113134096,-117.7085359963651
34.10226460802786,-117.71151586947016
34.10101018233184,-117.70905064314935
34.10440670700435,-117.703135505641
34.102241096566196,-117.708078136667
34.103069720572385,-117.70781594243961
34.100600032399136,-117.71054917511096
34.10292320646636,-117.71125182406773
34.10596340077571,-117.70701992855128
34.10574115405007,-117.71310725224915
34.10314439183011,-117.7060261663513
34.10487037398057,-117.70795312293914
34.10279103442146,-117.70582070744491
34.10412365680245,-117.70548584939756
34.103669139208705,-117.7090227249514
34.10617809771087,-117.70878486016296
34.10072192429607,-117.70477162252574
34.10468605456393,-117.71158101297662
34.105505665115246,-117.71144289100928
34.104100763894365,-117.70591195652827
34.10353953025475,-117.71084196585537
34.10460254756637,-117.70851119070616
34.10071476424516,-117.70566663015762
34.10094052734238,-117.70994841129459
34.10179150663546,-117.71106672025135
34.10334165099648,-117.70812259152038
34.0999131862804,-117.70962050431048
34.10327449537412,-117.71095139851879
34.10363125278295,-117.71382854404993
34.09973462278456,-117.70758296399346
34.10041248272968,-117.7136723535877
34.10069208023559,-117.70332170120857
34.10501843155373,-117.70957774314327
34.100294438040834,-117.70839503706026
34.103514305558015,-117.71471246374873
34.10642896449915,-117.70942728813738
34.099992716267366,-117.70801779999961
34.10376894015499,-117.7090961732382
34.10346899471276,-117.71360440731254
34.10207006519591,-117.70688451341763
34.10524299174801,-117.7107430794754
34.106579656849895,-117.7122557490214
34.1020161502426,-117.7055960227434
34.104172967105505,-117.70692412064243
34.10485345250211,-117.70329890256048
34.10253432047467,-117.70346756117743
34.105965532952034,-117.7107671571671
34.10342784745084,-117.70424050119341
34.10069544072536,-117.70959160260523
34.10445163382754,-117.71355084862364
34.10420312768669,-117.71309733979663
34.106854129165974,-117.70864065273517
34.10257591695011,-117.71242331202278
34.09971321118003,-117.70847081467983
34.10337664328907,-117.71320009678386
34.10115150272331,-117.71106544693575
34.10362486724212,-117.70447328575565
34.104515117081704,-117.70538338397223
34.10545603884602,-117.71187443129821
34.105645826764956,-117.70986913194923
34.10412154551041,-117.71182313228847
34.102723507665424,-117.70652828968254
34.102011109599864,-117.70830797438887
34.103921025502565,-117.71153894222856
34.10495390887355,-117.71126603644069
34.100735827566226,-117.70704776448251
34.10449834094701,-117.71093759638899
34.10560487747173,-117.70773045646682
34.10053101471508,-117.71338004412718
