latitude,longitude
34.10673427014554,-117.7114750137957
34.10124041982516,-117.708505697671
34.104875399943836,-117.71012457640991
34.106097320480636,-117.70775617509061
34.104005096831315,-117.71125441317824
34.105106908477964,-117.71442681500766
34.106720449411135,-117.70679685715024
34.10595167511782,-117.71172410095775
34.10428093877385,-117.70946449230179
34.103374859195846,-117.713811983658
34.10261852344862,-117.70583790189136
34.1024391074586,-117.70685508227217
34.10594240312387,-117.70909925896851
34.09970487250915,-117.70742801767072
34.10587350691101,-117.70739937413958
34.10104493636022,-117.70960751575701
34.10266687103015,-117.70757495574951
34.10131265999152,-117.7144369216375
34.10606841945867,-117.71350070902858
34.103439603803366,-117.71351297564291
34.10488466898186,-117.70673256683787
34.105762312434564,-117.71314116496039
34.104260142900074,-117.70562993161451
34.10645861328268,-117.70925857771246
34.10460685231299,-117.70647058619093
34.105956823843556,-117.71021129981875
34.105181958251144,-117.70992153083326
34.104207347954166,-117.70356762199404
34.10210367310514,-117.70785467031165
34.1056458717531,-117.70774413936365
34.105611910373746,-117.7045634247444
34.10332348525591,-117.7045372525533
34.10138975339222,-117.71208372518417
34.104418683674965,-117.70876584342089
34.100257640754684,-117.7055015067575
34.10672076682623,-117.70588479964947
34.10652154891705,-117.70784349463567
34.103888303530454,-117.70705855384968
34.105873859037565,-117.71119033909338
34.10519477511114,-117.71061293403345
34.10017015023802,-117.70906096402068
34.10410868661636,-117.7079616009783
34.10521155286259,-117.71276618080775
34.105244774759214,-117.70397965208596
34.09965587862157,-117.7044641436236
34.104952670269,-117.70499202508769
34.101099903504085,-117.70537559204904
34.10523233177438,-117.70869365002069
34.099807599533676,-117.70770008928311
34.101371439272725,-117.71013148757335
34.10333971921782,-117.70458198916035
34.104339782918224,-117.7116497628239
34.10373196089443,-117.71075330003735
34.10131483833189,-117.70684224982294
34.09986762741996,-117.71047274272505
34.10232744151956,-117.70627446878098
34.10619888800904,-117.70957116196834
34.099979117734236,-117.71082994341229
34.10261590754561,-117.71040807676954
34.10009984878229,-117.71215273225091
34.10546648454827,-117.70707631165185
34.106293286526125,-117.70658975680914
34.103662092734965,-117.7107019637998
34.10480694165015,-117.71226331378948
34.1004583825106,-117.70701256728947
34.09984876730662,-117.70459661238098
34.103928642053255,-117.71412343617602
34.100924960857625,-117.70549642075956
34.10238935813917,-117.70718251011225
34.10583197290847,-117.706152938087
34.104345000221905,-117.71086509326861
34.104187350481986,-117.71024280187049
34.100020521125856,-117.70350253386879
34.10161551445392,-117.70797365502503
34.103364986912,-117.71080744291052
34.10141579410753,-117.71003476727653
34.10074157025297,-117.7080104501493
34.1024605472679,-117.70574353935261
34.10090440236266,-117.70737004049428
34.101313343167234,-117.7088868727036
34.10135271397657,-117.70952236011583
34.102375987093644,-117.70740831641878
34.10496483267555,-117.70827479097727
34.10137372499672,-117.7096106531253
34.10556418019773,-117.71253244526214
34.10053293125828,-117.71223204449883
34.10675097684355,-117.70864113353659
34.106191910254644,-117.71143656473271
34.10500850665874,-117.70964593742059
34.10427161656,-117.7122140707093
34.1002205868316,-117.70418633721985
34.10123244425321,-117.71289748971039
34.10409228495115,-117.71101750957888
34.10474694495299,-117.70623045267777
34.10253302367113,-117.70567477919786
34.10254710525553,-117.71351330355316
34.10385418997209,-117.70901659151271
34.106558668439966,-117.7107387650473
34.09991198614521,-117.7082393252299
34.105269112192,-117.70379272765047
