latitude,longitude
34.101706135547495,-117.7043678251293
34.1037914963368,-117.71243502399658
34.10354216079282,-117.70801872621988
34.10235121608048,-117.71086216373459
34.1023093049244,-117.71169116757251
34.10359119473451,-117.70834226318361
34.10660195049057,-117.71307627381444
34.105093198529374,-117.70670347522773
34.10557801479203,-117.70666679184052
34.104822466336586,-117.70469400637516
34.10150918887441,-117.70719262324533
34.10405025795725,-117.70985687248326
34.10450148142314,-117.70533724795992
34.1053601696202,-117.71280348829532
34.1062947455574,-117.71338428060325
34.10272494800155,-117.7125411536587
34.10116567009734,-117.70703343801792
34.10386972337113,-117.70845532153233
34.10001627032762,-117.71032932668126
34.106281239375285,-117.7085872498134
34.10453052767094,-117.70608527233287
34.1025677461129,-117.71388490829764
34.105290706077575,-117.7100517495976
34.099919458322184,-117.71012091136764
34.09991143947565,-117.70328484741798
34.102906088950576,-117.70686604431594
34.10650021521343,-117.70790997614714
34.104000017220415,-117.70431157861306
34.10351617796551,-117.70601722434537
34.10624498783307,-117.70509911366801
34.10360275587263,-117.71036284229642
34.103187681998605,-117.71397803877376
34.104156271256116,-117.70818555970276
34.101990054589756,-117.70321894204139
34.10349508313118,-117.70483651613633
34.106431766402864,-117.71048677009566
34.10682875436337,-117.70678478896058
34.102814934186114,-117.70970154506823
34.102336019420015,-117.70500324788138
34.101455837107494,-117.7128743401737
34.10685391314865,-117.7035957119016
34.100473977941725,-117.70511499553501
34.104325185298585,-117.70649272326666
34.105000209207994,-117.70461103548054
34.10229509357736,-117.70324652021965
34.1052501145026,-117.70683103709558
34.10650740991072,-117.71329762318568
34.10477603889826,-117.71411135960336
34.10128786303026,-117.70702498764796
34.10112825812012,-117.71463543418828
34.10628358357788,-117.7108794172832
34.099984136125734,-117.71474286401548
34.10548243542664,-117.70737846881956
34.106042845071265,-117.70597114832154
34.10565344654595,-117.71465604927013
34.10114861852997,-117.7035666408284
34.10224766018178,-117.70630219837786
34.10104942243335,-117.70452900548251
34.09986333737172,-117.71347454534518
34.10289706180336,-117.70861596226003
34.10658151064624,-117.70374908785
34.10254603002571,-117.71187240168331
34.103844264475896,-117.71166634385642
34.10567837108232,-117.70989645303264
34.10602070592886,-117.71065780864866
34.10130368928106,-117.7068947714014
34.105627914876365,-117.71011673313967
34.104240879549906,-117.71002538742098
34.10446576518233,-117.71189023797398
34.10197064186071,-117.70626273800956
34.099917516833465,-117.7141958476641
34.10139815699895,-117.7041819562708
34.105447790874436,-117.71088094489726
34.101986106784146,-117.7076173487271
34.10065596711967,-117.70756740262904
34.10614188500802,-117.70650709383136
34.103518223207914,-117.7094008311237
34.106482540068434,-117.70821274096915
34.10487459048413,-117.70489374199659
34.10600071128899,-117.70999832334317
34.102586523577095,-117.70532966949222
34.10063162665831,-117.71120390612562
34.1031777767393,-117.70789809372715
34.10485460122138,-117.70789802123412
34.103883033106754,-117.71084635208506
34.1019056114666,-117.70972548232645
34.10297321460831,-117.70900602052848
34.101352846420475,-117.70786731658698
34.106300530346786,-117.7037233105423
34.106222434078276,-117.70749581857817
34.10506109441663,-117.70805214040563
34.1015606437296,-117.70715490144406
34.09985172041358,-117.70922651203396
34.099963906507014,-117.71288491995645
34.1051976674907,-117.71191211225914
34.10469171426029,-117.71407928364292
34.10652237391136,-117.70674152335772
34.104584403057814,-117.71228916368361
34.106471309715545,-117.70442308161417
34.10059448189562,-117.70853146995009
